"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SECTOR","GFS_GRP","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:GFS_COFOG(11.0.0)","TUR.S13.G2MF.GF09_T.POTO_PT.A","OBS_VALUE","Türkiye, Republic of","General government","Expenditure by function","Education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.321326266498922","9.561498729728344","10.37107903634977","11.15766494628676","11.92860344998647","10.66414968738968","11.56977787107706","11.54876408800165","11.32563464213569","10.50457476624833","10.41703121094926","10.80750732378995","9.186169982137435","8.649190514367275","8.596460934187694","7.599284116355475","9.102717542052374"
"IMF.STA:GFS_COFOG(11.0.0)","TUR.S13.G2MF.GF01_T.POTO_PT.A","OBS_VALUE","Türkiye, Republic of","General government","Expenditure by function","General public services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.43831870240655","19.42079010515912","17.17272742230466","16.32584333666098","13.58805374945523","17.00489996995224","14.9558011816207","14.84267980664995","13.98155218006707","15.53903989762631","16.4106517315071","13.3941346015307","14.85878589976866","17.52232233287414","20.50804290688144","16.1906145504524","19.0871999609498"
"IMF.STA:GFS_COFOG(11.0.0)","TUR.S13.G2MF.GF08_T.POTO_PT.A","OBS_VALUE","Türkiye, Republic of","General government","Expenditure by function","Recreation, culture and religion, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.981447282948442","1.874676342478026","2.083502439817767","2.281227896186932","2.397029450850649","2.308880442419273","2.469587004576828","2.52088613347709","2.34186780535216","2.276418004897275","2.139161764953287","1.846836965997168","1.826371403339828","1.819775721994371","1.858488881079385","1.629313352868038","1.981507733106442"
"IMF.STA:GFS_COFOG(11.0.0)","TUR.S13.G2MF.GF07_T.POTO_PT.A","OBS_VALUE","Türkiye, Republic of","General government","Expenditure by function","Health, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.63588011879128","17.40336431701367","17.47581727315266","16.70223868422017","15.77276663313413","15.85309953079722","15.83422725814933","16.22093585745374","15.5389087466644","15.20156558995652","14.49808982969273","15.41583752431321","16.50258497730538","15.95999339496344","13.66494273507682","13.13979709045929","15.54909612378004"
"IMF.STA:GFS_COFOG(11.0.0)","TUR.S13.G2MF.GF10_T.POTO_PT.A","OBS_VALUE","Türkiye, Republic of","General government","Expenditure by function","Social protection, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.55738588621378","27.35592881208279","26.31898763909468","26.88270304738081","28.25987726441218","28.33640868017062","27.9537934694447","28.53527391623635","30.01357096691709","28.62633891033599","28.05086506716896","29.73497800201639","29.23259043877523","26.9720300833735","21.21698317347507","28.78013583739629","27.81398149067175"
"IMF.STA:GFS_COFOG(11.0.0)","TUR.S13.G2MF.GF06_T.POTO_PT.A","OBS_VALUE","Türkiye, Republic of","General government","Expenditure by function","Housing and community amenities, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.109998659871722","3.875083183585071","3.875342623542429","3.963556917076132","3.726222951850584","3.061411023280637","4.01528294434158","3.401744651301819","3.09568267494776","4.374610297147766","3.294490357157923","3.804999750222676","2.856700652202344","2.531400516398242","2.812533986139406","3.230953604401066","3.230359159700453"
"IMF.STA:GFS_COFOG(11.0.0)","TUR.S13.G2MF.GF1050_T.POTO_PT.A","OBS_VALUE","Türkiye, Republic of","General government","Expenditure by function","Unemployment, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3155835606682146","0.8779099578356781","1.269964029775288","-0.03217657084993296","1.239836005158706","1.818578335252623","1.514153306679589","1.291282950061425","1.121217486313097","0.8194722191559801","0.7933516384080027"
"IMF.STA:GFS_COFOG(11.0.0)","TUR.S13.G2MF.GF0630_T.POTO_PT.A","OBS_VALUE","Türkiye, Republic of","General government","Expenditure by function","Water supply, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8393705094643765","1.241219527026271","0.493667784082023","0.641359940401385","1.03630177232782","0.8951777204474314","0.9794164643079851","0.7722922901932339","0.8766042434409057","0.6254874185337668","0.6746730848117524"
"IMF.STA:GFS_COFOG(11.0.0)","TUR.S13.G2MF.GF0980_T.POTO_PT.A","OBS_VALUE","Türkiye, Republic of","General government","Expenditure by function","Education n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5562112297020435","0.6490574976396691","0.583432650394041","0.5244032614907273","0.508417359141463","0.4255749134981238","0.3769578254060958","0.4811723280494389","0.4121516123088037","0.7705043543975665","0.6495876118770625"
"IMF.STA:GFS_COFOG(11.0.0)","TUR.S13.G2MF.GF0170_T.POTO_PT.A","OBS_VALUE","Türkiye, Republic of","General government","Expenditure by function","Public debt transactions, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.753215299994961","6.129041998542652","5.802909792082762","6.140311600164027","8.13460031355271","6.686813319593749","8.272541650691615","9.405763039785053","13.60618221670845","9.649910587250912","10.64405408100402"
"IMF.STA:GFS_COFOG(11.0.0)","TUR.S13.G2MF.GF0860_T.POTO_PT.A","OBS_VALUE","Türkiye, Republic of","General government","Expenditure by function","Recreation, culture and religion n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02879270028181876","0.03024634898159266","0.04550911963963072","0.04376332609444373","0.04665440676418327","0.03735616092723142","0.04702696509440291","0.051721670197966","0.05762590007969943","0.05204573773257705","0.1538522978203073"
"IMF.STA:GFS_COFOG(11.0.0)","TUR.S13.G2MF.GF011_T.POTO_PT.A","OBS_VALUE","Türkiye, Republic of","General government","Expenditure by function","Executive and legislative organs, financial and fiscal affairs, external affairs, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.035625308014437","3.31486622846707","2.943632679454297","5.163932728565143","3.085120765721183","2.50584504912021","1.596396647957441","1.817822889802605","1.823256445856995","1.407008554738458","1.819513740941773"
"IMF.STA:GFS_COFOG(11.0.0)","TUR.S13.G2MF.GF0550_T.POTO_PT.A","OBS_VALUE","Türkiye, Republic of","General government","Expenditure by function","R&D Environmental protection, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01469573092076707","0.01593894919666054","0.02384113006638483","0.006941164732162916","0.01579989265250572","0.01144091716169732","0.008954181788772283","0.009949959770335872","0.01007872822934731","0.009589994796889924","0.00743701751881797"
