"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SECTOR","GFS_GRP","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF0810_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Recreational and sporting services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.8824159590423672","0.9903246269346127","0.9910985219627195","1.033890862640214","1.069266796307962","1.131093826876171","1.152919637695124","1.254650663205141","1.304342132258895","1.25054687060067","1.280372596102583","1.282238433222995","1.283502208562485","1.323777852862198","1.38779330169129","1.295029491574996","1.250575042659193","1.170266819532024","1.160335847555988","1.105779328841711","1.228425018255132","1.200428169961484","1.190685090593524","1.210106220434905","1.215927038538902","1.153437348275093","1.122211338557492","1.183441889476651",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF0240_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","R&D Defence, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.02368145065800602","0.03017780268644031","0.03087904322472224","0.02851326151793199","0.02519788556873271","0.02512378699215928","0.02408941992676816","0.07861563354145146","0.06591554952178487","0.07277169181188518","0.05075427679420634","0.06352011930735453","0.07418650335542527","0.02311809791403624","0.0167123470820242","0.01072420908957964","0.01174555218777223","0.01921673875657929","0.01099231507854656","0.01130984117751604","0.01970908103986404","0.01940347257480847","0.01786665730794141","0.02016843700724841","0.02218738413660422","0.0343800438279948","0.02923596673596674","0.02758885410294241",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF0350_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","R&D Public order and safety, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.03044757941743631","0.03017780268644031","0.0320666987333654","0.03193485290008383","0.03067568677932678","0.03035790928219247","0.03035266910772789","0.02833819348587204","0.03099340407977964","0.03205419758380657","0.03028196346545084","0.02722290827458051","0.02687368233793466","0.02667472836234951","0.02540276756467678","0.0250231545423525","0.02446990039119214","0.02345093543175778","0.02360114708040878","0.02972872538089929","0.04038746114726238","0.04268763966457864","0.0468999754333462","0.05500482820158658","0.0499216143073595","0.05327594577925912","0.05297457220534144","0.04870032506867226",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF044_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Mining, manufacturing and construction, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.1223541617330311","0.1502731399079885","0.1514260773520033","0.1967415044737307","0.243762153871436","0.2276843196164435","0.2433031412603585","0.2486447944566837","0.2475107058202121","0.2321763500664908","0.2072821724536494","0.2276466387598979","0.2278585460202347","0.2635463162200132","0.2864496289858948","0.2083096371642591","0.2228392262291231","0.2426520402313826","0.1933354240285542","0.1877433635467662","0.1680118383726115","0.1345307431853387","0.06349044293357751","0.07975700089230055","0.07386063403369563","0.05511304735785427","0.03923116903886135","0.07173102066765027",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF0220_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Civil defence, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF042_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Agriculture, forestry, fishing and hunting, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.5418541448177092","0.6226481329794113","1.053450436166486","0.8502654584647319","0.7143052778614664","0.7500497241617553","0.7226825978030449","0.6293821359684806","0.7032447038383803","0.5332259084549444","0.4729957391997885","0.4963249073829316","0.4277079019981151","0.4264399907527608","0.4368607527241126","0.4773897925028029","0.4192509600357587","0.3673979884308719","0.3608065772840576","0.3560984279320763","0.3095295022326189","0.2706784424185782","0.3018188895234388","0.2820525357225801","0.2960264146646932","0.3703071896282494","0.3703222453222453","0.3713699665335205",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF011_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Executive and legislative organs, financial and fiscal affairs, external affairs, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","3.657092594472073","3.947749290205763","4.316533946163576","4.314626732893469","4.348278600969571","4.885529745516974","4.809211794179996","4.756245829257814","4.751157887384811","4.70417007783972","4.910796159735225","4.711930340917609","4.527647720089781","4.507317767147405","3.361187245136707","4.045951611068684","3.927255880117064","3.847581947991037","3.970165563663286","4.486452425960933","4.276870585650497","3.443469599609343","3.460707711057866","3.804500617276405","3.953733465289881","3.849777579487449","3.967595554134016","3.890988040831504",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF043_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Fuel and energy, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.6326330390067323","0.701479944078684","0.7262513435352942","0.6860290721214437","0.5976281120758128","0.70346603578046","1.418866833686645","0.5978444690245262","0.6264159838659688","0.6402176220117041","0.843203405228117","1.019872723040444","0.8016684393203608","0.8671065032987747","0.7480446553914032","0.750694636270575","0.9347501949435398","0.7680181353900672","0.7293724358000304","0.7438644111611976","0.590626231817565","0.6933507533398227","0.5206854415457211","0.7373702802801579","0.8726064629514476","0.6910126366344299","0.5994622581161043","3.166240838701165",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF1050_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Unemployment, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","3.097759283692502","4.191019332269925","3.672824660478981","2.777761937076934","2.740543945660212","2.452186292880547","2.428695317016766","1.841068441307945","2.331489735071874","2.660065234623731","2.805133432567185","2.302111156263439","1.857312101862611","1.594081766934007","2.11310916505114","2.448694408787352","2.288425084584289","2.497850330918756","2.971804711823528","3.07918504515858","2.957654554736318","2.804771960688565","2.553336757775984","2.140298981799514","1.948402654311797","1.868857191596572","1.629717735486966","1.316828001487399",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF0840_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Religious and other community services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.09472580263202409","0.1071619932130738","0.109264306795171","0.1134827808413693","0.1194160663909507","0.1266657594188031","0.1368279051840432","0.1458045761611803","0.1554035472169233","0.1559393395968968","0.1624989870469968","0.1507123327665182","0.1567000632099289","0.1742748919673501","0.1798248546025804","0.1819865784898364","0.1650902613059096","0.156665276981604","0.1580953551002725","0.1618922979981581","0.1683349380617896","0.1616956047900706","0.1547380141848497","0.1518744423121585","0.1556036282211849","0.1435563662130775","0.1544258755797217","0.1746494416255833",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF0860_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Recreation, culture and religion n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.03552217598700903","0.04680638784019314","0.05225684238029917","0.05246440119299486","0.05094355125852483","0.04867733729730861","0.05685103102717287","0.06170413097730202","0.05369279861708304","0.06194257100654512","0.0759181619274683","0.06549279382000529","0.06737345712890662","0.08607045684918109","0.07955077211043519","0.08644362478267228","0.1096251537525408","0.1188832143415498","0.08858512739769873","0.05622606756822258","0.01001609036452107","0.006144432982022683","0.0003190474519275252","0","0","0","0","0",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF0640_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Street lighting, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.03157526754400803","0.03387304383171872","0.03325435424200856","0.03364564859115975","0.03396236750568322","0.03506861934322234","0.03372518789747543","0.03290886985456108","0.03492214544200523","0.03378685691266097","0.03198798957618046","0.0339300016175931","0.03444373370073316","0.03592196752796401","0.03743565746373421","0.03737224379701997","0.03719424859461205","0.03452498827453228","0.03459346215895534","0.03909973664226972","0.04200295959315287","0.04753850780828076","0.04785711778912878","0.04767085110804171","0.04671028239285099","0.04514021021690921","0.04697745082360467","0.04774071275204817",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF048_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","R&D Economic affairs, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","1.231999278279599","1.358001120889814","1.500602735170636","1.50093808630394","1.539809920297992","0.9704062725721524","0.9380420119483523","0.9922938396423903","0.9044835669479354","0.9477646528833617","0.9528155828424954","0.9393876029242927","0.9261957842383961","0.8898689381679797","1.027809345544488","1.065921388297613","1.098209129556703","0.9973161707228099","1.027781459844103","1.042121079928263","1.008394129924847","1.183611827063317","1.171223196025945","1.105902629230788","1.130096894642039","1.069718004907686","1.137454022069407","1.057252869840584",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF0510_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Waste management, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","1.21282858012788","1.378324947188845","1.447158237281694","1.400001140530461","1.462572923228616","1.497482387178494","1.444401618809019","1.461245235069886","1.516930692637102","1.537735154358288","1.505994549246576","1.47674414017036","1.426954681887517","1.355787526897018","1.27782605789157","1.266106624636433","1.254163961383235","1.264396268695607","1.242131603875761","1.272195563310875","1.300799348631027","1.429065755134644","1.416251639106284","1.443876740291648","1.345256132914109","1.255002821263139","1.2613945306253","1.306991975242002",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF1090_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Social protection n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.1533655852137533","0.1718287132554459","0.1609273214211486","0.1653769168040055","0.1604995754704062","0.1769133334031216","0.1898246290229331","0.1499181848930005","0.1239736163191186","0.1316821089929351","0.1172892951126617","0.1120479123185633","0.09878917028452038","0.08607045684918109","0.07888227822715422","0.08124400825439124","0.07112584380373182","0.03908489238626296","0.0284506978503558","0.0319906936164025","0.02810967295849461","0.01164208354488508","0.01116666081746338","0.007639559472442581","0.009342056478570198","0.01023528022360151","0.01049496241803934","0.005277867741432461",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF0530_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Pollution abatement, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.5097150332104153","0.5789211127602835","0.5611672278338945","0.5377601122281973","0.5280600367012681","0.5668554440105939","0.5617652726922336","0.6220690537785782","0.6482423247672221","0.6640416877834522","0.6171549455564417","0.59574770282053","0.6623794942448685","0.6362811872032436","0.6427568687746507","0.5635084412524576","0.5706380771226007","0.5312288290166241","0.530540854232203","0.5186370025689496","0.4878805306589295","0.4850868143702118","0.5407854310171552","0.5314077569031059","0.5815430157909948","0.6067684071017098","0.5847193347193347","0.606714887185577",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF0460_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Communication, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.03608602005029489","-0.01724445867796589","0.01128272733211005","0.02737273105721471","0.03177124702144559","0.04030274163325552","0.04480632106378878","0.04296435786567696","0.02706466271755405","0.04418281288578743","0.05928440734785446","0.04182069966819615","0.04390629790423128","0.03947859797627727","0.04679457182966776","0.04127195619323075","0.022838573698446","0.02866225441659284","0.03653328246693415","0.0319906936164025","0.02714037389096032","0.02942860007179285","0.02967141302925984","0.02933590837417951","0.02977780502544251","0.02886873909220938","0.02723692627538781","0.03286672184437487",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF094_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Tertiary education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","2.358559716724743","2.530008437467282","2.530300061164259","2.436173064092109","2.617293418421845","2.575188166696327","2.513008286760455","2.503359447130986","2.604755523155565","2.639706487509692","2.756085181883709","2.738861293364317","2.729760521425138","2.807248412853662","2.756534527709071","2.680402320328876","2.67276565339528","2.833328990567513","2.826641492109781","2.919877853715283","3.005473308734677","3.025001374412641","2.941298459319855","2.917089388957475","2.901584354390913","2.614982875588857","2.714197185351032","2.845970228027877",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF0960_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Subsidiary services to education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.4076592577556751","0.4354225816186388","0.4222115333226444","0.4259881270779039","0.4541097203582482","0.4778753650800297","0.4972056272884949","0.4771786128911356","0.554389058891833","0.6016659519446935","0.6474369090218926","0.5890406094775174","0.5817584472310645","0.5953799370476411","0.5638745905474965","0.5215865329931918","0.5556298715493362","0.5664052321642608","0.5399166523874338","0.5438417914788425","0.5195443001983832","0.5109581111366231","0.5181330619303009","0.5087946608646759","0.5065146246974779","0.4608500531447242","0.4710239085239085","0.5107536555231686",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF1020_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Old age, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","11.29379658761573","12.6685183930628","12.06954910658614","12.26355377886255","12.29273369669415","12.23580767741058","12.02881094623241","12.21284725713711","12.29172214194979","12.55744848587233","12.7440150471503","12.23926174629039","12.54584612356595","12.51400423239023","12.55030416471689","12.78618201907609","13.41211553708169","14.02268226588149","14.37568499904626","14.95581083482785","14.554994798095","15.02022812015924","15.00256833198802","14.80118810428915","14.84978265121724","14.03335651580563","14.03826163441548","13.93740928664819",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF0650_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","R&D Housing and community amenities, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.06766128759430292","0.07390482290556811","0.07897909132477034","0.09238296731809965","0.09257484045903974","0.09735467459461723","0.1084023896704567","0.09735540665307652","0.08774189042303814","0.0957294279192061","0.0690940574845498","0.09034849267940488","0.08592008296776294","0.07860153290772322","0.07654254963567083","0.06434525453747786","0.07699861989761794","0.06221012038146855","0.06498398031728994","0.0636582489134474","0.06752783503822269","0.06823554522140979","0.06859520216441791","0.07120069428316486","0.07386063403369563","0.07190940464786699","0.07346473692627539","0.06453392829296964",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF091_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Pre-primary and primary education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","3.117493825907507","3.764834853514482","3.674606143741946","3.719269832399049","3.734764865383035","3.686392328870372","3.422624783195221","3.526276818443593","3.555074405996132","3.724351227372552","3.805291239982428","3.847504369474046","3.743390398903857","3.776074546974197","3.69443144595227","3.722925434249224","3.707679307273433","3.663882953775601","3.596426850992703","3.663419126557123","3.572836362931419","3.628772762698764","3.621826674281266","3.62695725513684","3.629680881189477","3.404936554384768","3.376629217975372","3.54696702532177",""
"IMF.STA:GFS_COFOG(11.0.0)","NLD.S13.G2MF.GF0540_T.POTO_PT.A","OBS_VALUE","Netherlands, The","General government","Expenditure by function","Protection of biodiversity and landscape, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.2700813063139258","0.2525081449273577","0.24406320702617","0.303951367781155","0.25855221714004","0.3203282841500309","0.3333975717864714","0.3761666651431079","0.2728292612656659","0.2473371191939669","0.265713566746139","0.279725245893878","0.2482976846997907","0.292710685896182","0.3469483254228224","0.3058024470695286","0.2567708214382429","0.2524232633279483","0.265432078808433","0.2003457580017126","0.2145381936142577","0.2732655720952193","0.2657665274556285","0.308943785065578","0.3182137988012974","0.2818638707730261","0.2753678234447465","0.3001187520241822",""
