"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SECTOR","GFS_GRP","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0550_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","R&D Environmental protection, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF075_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","R&D Health, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0350_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","R&D Public order and safety, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0150_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","R&D General public services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0650_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","R&D Housing and community amenities, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0460_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Communication, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF047_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Other industries, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF09_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4984668220287","12.57253194845011","12.62090056155181","12.71314886249734","12.85791407362975","13.00229393502378","12.98900764498339","12.74459831640526","12.66294177261345","12.94046312134596","12.93418464126254","12.65248001070865","9.952908132492496","11.23145569614194","11.76539822492227","11.20294133749995","11.41896894821771"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF08_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Recreation, culture and religion, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.513029853350447","2.379326327029625","2.329983339264849","2.385566321416639","2.490815025867886","2.44945853147038","2.344739085874723","2.419837584912369","2.352099006397023","2.374198983890321","2.321274486126602","2.285281719477169","1.763312954813934","1.987472632881898","2.138435724522098","2.075698167560214","2.03517426255988"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF06_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Housing and community amenities, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.339867982579643","1.35147307617349","1.319788481101561","1.277981957901771","1.258603883931919","1.263720286785936","1.32416394656837","1.299848473695395","1.443351761192109","1.386938650463377","1.226718382692931","1.250765934024088","0.9840398005688855","1.144752070902256","1.512469421998083","1.36066340132158","1.439324763635505"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF05_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Environmental protection, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.679499294306252","1.758945811694533","1.846381093057607","1.802842997296723","1.756017095298793","1.661267156783557","1.680145148464257","1.903870379037982","1.970449293002955","1.893844622022518","1.912772895688888","1.89524676634483","1.894827567746978","2.040699104818815","2.475240998909644","2.744069102900486","3.206427843562422"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF03_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Public order and safety, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.693165740425627","4.735396573494947","4.656344779583828","4.744707347447073","4.717702631776262","4.7924444065875","4.824262989725349","4.696343229996375","4.651917230137324","4.639383185682555","4.564877843946567","4.675457454456496","3.61727641623572","4.303877203848772","4.42959668109804","4.415543941072173","4.468504690634777"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF10_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Social protection, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.13809139640986","28.80118180195318","28.34167419916665","28.24924824590712","28.45572467571418","28.73704337916308","29.11438192763821","29.72943318606625","30.3480559592049","30.28377032857617","30.17110706843676","29.92133525812121","34.81300656323944","31.28098694898396","30.22782612298242","31.80148498797606","30.49568324754675"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF07_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Health, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.67317655472884","21.82239233007912","21.8883951208297","22.14546062023509","22.36469970758042","22.65929043684629","22.87078743616023","22.91991605637167","22.79616393108589","22.45985345553882","21.91697199106297","21.71583068790395","18.98360796154134","22.07673227754733","22.58045380673761","21.3550199416281","21.92107091627235"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF02_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Defence, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.730525184715554","2.678871195706469","2.39265793841512","2.537739574157884","2.475219314688461","2.380875454895246","2.246844255353354","2.190534258694707","2.139758596837415","2.255355000127652","2.054037260296582","2.101226763783062","1.926323265416832","1.916631645052188","2.107269231421098","2.028276259986607","2.25249845437536"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF01_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","General public services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.70637093751026","15.83002097960507","16.53806300844375","16.09467545484919","15.62720251930719","15.28976717000085","14.90183244194492","14.69999597226138","14.29651515070271","14.39684444330976","14.68263455612771","14.72035763204933","11.19471300549256","12.2130820329066","13.5406642700167","13.29009488593052","13.98523531371496"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF011_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Executive and legislative organs, financial and fiscal affairs, external affairs, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.218314177966116","2.195079209882852","2.653749610252179","2.333778817240227","2.02129414411037","2.004916833840975","1.936365489344966","1.872204020238692","2.058120143919611","2.121192780004595","1.892384224508396","2.207967098589989","1.666416842435858","1.843876035929783","1.983356527732529","1.818541713169055","1.812718352571846"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF012_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Foreign economic aid, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7221052304258521","0.6673840021094248","0.6409186395517664","0.6121860097803967","0.6236784884156857","0.5756866384893513","0.6038761759580631","0.5216615949567157","0.5304488640324302","0.5117567464065971","0.6159077752440269","0.5939378413527058","0.5959200134191301","0.5613669630181324","0.622670751894","0.4811259965549627","0.5249829146367192"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF013_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","General services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.01660323772637","3.188048339892531","3.20081382494575","3.29754275126811","3.344230336657419","3.325765207966798","3.217897816170159","3.41621678678124","3.564074791010923","3.582807832724859","3.853337491974995","3.697485197711949","2.913664314749979","3.322442329213387","3.444791994260092","2.942348268847681","3.051661739945702"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0530_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Pollution abatement, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2686300558163158","0.368658009508789","0.47163423229915","0.3939495185736415","0.2582289870285671","0.2523034808481392","0.2369858727137538","0.215692347435511","0.3261516518046254","0.2435599581301539","0.3006115387742768","0.2851409376301799","0.668904377991199","0.6774887444200756","1.028305955154147","1.301112266944067","1.751626469565246"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF1090_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Social protection n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.359772519577171","7.44800546354118","7.480796061893529","7.632050542174164","7.775211816750394","8.14816881716956","8.201778183519793","8.105476752309353","8.179529526577405","8.230488396435957","8.047942503947271","8.184502688125513","6.849466625267223","7.688353262945473","7.825897001802195","7.710987479100247","8.145910224256084"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0950_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Education not definable by level, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF1040_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Family and children, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.165298179361956","5.210180922480277","5.148765562354927","5.071986149500349","5.340631326385244","5.214810419928157","5.362828098400094","5.868831830801645","6.319272037020156","6.330005871990605","6.22230690532739","6.362762509101777","5.349985902775547","5.737737089947951","5.697347929170143","5.422943611729973","5.606117008061685"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF043_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Fuel and energy, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7183046765815055","0.8635867099688336","0.9070494751396006","0.9162287762354585","0.8051285896378496","0.8616207928614857","0.823780692613103","0.7563815351795191","0.7571329755004209","0.8139089586152314","1.245772081355652","1.371469058573326","1.057381056899253","1.185437773372021","1.162952738037622","0.9426262302952709","1.003454542344413"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF044_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Mining, manufacturing and construction, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0730742852799367","0.06632896217283854","0.07070576637806956","0.08504692767973757","0.06598185498987778","0.05330975759480472","0.04952157848954879","0.04999951389361492","0.04517595834696208","0.04735888074752993","0.0436900096724827","0.04304231879241486","0.03461850055496668","0.04556798676613762","0.05272881008024195","0.07959805090063721","0.08145584400880049"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF066_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Housing and community amenities n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2753674012676575","0.2844775488746186","0.2551076648830127","0.2062387996233636","0.2133913173877184","0.2072178180888966","0.2494739229415531","0.2374976909946709","0.3362056484693795","0.3832112129490158","0.06468548654287022","0.07893015027885191","0.04612825976009736","0.05695998345767203","0.1318220252006049","0.4662171552751608","0.5489309327753065"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0540_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Protection of biodiversity and landscape, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2484180194622907","0.2459903732928481","0.2390453304274156","0.2610636940740516","0.2649771312888956","0.232771255613679","0.2451676987250706","0.2604141348625777","0.2187749674250508","0.2359008399499604","0.2058284900125852","0.2540996943187601","0.1692559163731232","0.1970145310183009","0.2341724119099317","0.2232956962302532","0.2328008021771518"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF025_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Defence n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.001554772027232696","0.00147397693717419","0.03637646332591107","0.03356316253075358","0.0373397315738172","0.04200162719590675","0.01306221345666359","0.01055545293309648","0.01474586177497279","0.01672240802675585","0.01650511476516013","0.01800161322149254","0.01632779794216212","0.01924194399158332","0.02137399980038379","0.01819384020585993","0.02606587008281616"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0330_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Law courts, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8480417646317004","0.8509760183952322","0.8070535694601481","0.8554809707499317","0.8493664242333358","0.8445851678449641","0.8345462531543092","0.8356863197163361","0.7903781911385414","0.7775281472593122","0.6703989261966512","0.6574050674541219","0.5035742709593607","0.6334524546880938","0.621164214463136","0.6612113222962985","0.6779569896852465"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0760_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Health n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.668443137668153","1.656258751738064","1.718039891280042","1.89305348844273","1.795906125815401","1.697247571689141","1.710288717979634","1.730816505950637","1.808781026633707","1.781255584773673","1.659856284140405","1.471285695987371","1.083969492892501","1.29581569089588","1.476124206478488","1.249394591544076","1.409267557196257"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0740_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Public health services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8533970905032797","0.9089524445907503","0.9002780988494959","0.9183549494274519","0.9531378870810527","1.029039866299715","1.071388585060847","1.087072764570344","1.148836685559244","1.15856927672394","1.08775987970684","1.074096255549055","1.492253664386128","1.78749043885992","1.521979439530412","1.206689605505321","1.161397423877477"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0230_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Foreign military aid, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3892112641505849","0.355883542719946","0.340301027044562","0.2905263797345321","0.1860988228237235","0.1643350378748939","0.16162694892531","0.1648595083103359","0.1601936801917498","0.1556077510275984","0.1445411153331303","0.1374353932487027","0.1062645210334158","0.1240674597666268","0.1227828006154205","0.1111003482941169","0.1117574179800743"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0210_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Military defence, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.228679324814334","2.212111832267976","1.89378072708834","2.088205813564985","2.194946389742821","2.113739231575825","2.01172441313341","1.952342130007069","1.905299394615347","2.019326508208022","1.829519155035213","1.882091741298355","1.750107959756885","1.710331200764317","1.914714916038786","1.848696318695434","2.064987101467101"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF042_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Agriculture, forestry, fishing and hunting, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.608152533501018","1.44073056848015","1.38498266212722","1.333110591379886","1.1876733898178","0.9628065311061701","1.003206701633207","0.9277687578037436","1.079933295083462","0.9903239806990222","1.07671601615074","1.174259077832744","0.854577315246059","1.565490099971951","1.235454851897955","1.410275308179226","1.187381838116285"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF041_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","General economic, commercial and labour affairs, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.590013526516637","1.654457224370407","1.595052800987676","1.539197521489536","1.653445302541801","1.626314753732417","1.553542156499671","1.505263143274996","1.352865791209322","1.355153310015574","1.541407813472785","2.061069318904348","9.188089094458542","4.683163681931623","2.324493097233809","2.862581756463657","1.855075391456422"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF072_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Outpatient services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.65647830315636","3.649730671658535","3.684416071152992","3.518816632749142","3.599760065981855","3.560445628453018","3.61220441359274","3.587604009405464","3.604156724381076","3.222573974316424","3.1971378189219","3.429307318694329","2.825065935752346","3.246719057087306","3.438577527357778","3.43425580033945","3.574119523418148"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0320_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Fire-protection services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6110254067024495","0.5982708612774794","0.5932040577866103","0.6167420951918112","0.6145310039739072","0.6386890792832114","0.6477996629661847","0.6284661121350209","0.639300134589502","0.6161760575965687","0.5983104102370547","0.5892066481342366","0.4654760757609825","0.509767919180006","0.5216385854366793","0.508669449088834","0.5068997172667654"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0510_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Waste management, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4569302235589423","0.4718363951109823","0.4917908873022522","0.4964614403304681","0.5612956436979831","0.5355941761659857","0.5349765884943431","0.5280504217320109","0.5186521746124519","0.5103525747402282","0.5040128060272796","0.5167386154220744","0.3919563735514656","0.4426604428710512","0.4416037844220263","0.4470967769106691","0.4497991706165963"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0360_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Public order and safety n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4180609228781249","0.4364609486188017","0.4565167410468233","0.4955502232481852","0.4399790057734123","0.4360238851211439","0.424737248552391","0.3904128709859765","0.442509906538047","0.4179325486992264","0.5938200481318273","0.6410189836243017","0.5024143727448902","0.601382548035455","0.6902766191040245","0.6861436218376621","0.6406502131292158"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF1020_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Old age, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.086932486616004","5.996957056500812","5.928891100521868","6.109406797679434","6.41568568643623","6.499384661475696","6.715413124797249","6.75673986502909","6.844492822786914","6.842017922336542","6.864064602960969","6.875693090957767","5.814034411503335","6.387751018817855","7.061423414228116","6.845853531163269","6.999582131520235"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF101_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Sickness and disability, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.932882219108839","3.824806376751781","3.82204823109605","3.904565197582237","3.718527404963635","3.753711857088729","3.707371968777004","3.712880569216688","3.673596328012311","3.792029411013812","4.020937223524158","3.761414003639557","3.000924349653993","3.626005535170157","3.627742133520646","3.358195440589952","3.636351788240871"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF1060_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Housing, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8791372051763543","0.9035478624877783","0.9021677852560368","0.8445463657625368","0.7607407962810227","0.7510360890904445","0.7716753795936647","0.7594370610285733","0.7643718530990439","0.7817406622584186","0.9417624307179604","0.7931095363546041","0.7238657087691874","0.8432949483674503","0.974258924821899","0.8692612542799746","0.8825740698353533"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0560_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Environmental protection n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.25377334533387","0.2137266558902575","0.1815673688951319","0.1779910700725936","0.1974956886856115","0.1561109430393317","0.1779906009479435","0.4123571020837297","0.4190505809869539","0.4375909520283898","0.4424827090718664","0.4041131378311979","0.3369058198339026","0.354875056600992","0.3823780316711831","0.3912517951676823","0.3916396979943128"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0980_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Education n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.049918547221018","8.061998745481851","8.136989666564834","8.163593840172524","8.167653895178826","8.287831570537768","8.270103607754649","8.100476800919991","7.986090630747535","8.234445607495724","8.235809545538947","8.168924368991529","6.58670506821986","7.350901260108004","7.618653946468959","7.007323862990276","7.190921909096907"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0810_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Recreational and sporting services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8838015212580524","0.8336158455796251","0.7864244928554106","0.8064271178203687","0.894054135112844","0.8912862778040492","0.8813405563067524","0.916796642254867","0.8651799263243124","0.8515662896678496","0.8464939374043523","0.8306128972327135","0.5744172849816379","0.6350798827868845","0.7083550682743932","0.7072013072611111","0.6946554377070506"
