"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SECTOR","GFS_GRP","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"IMF.STA:GFS_COFOG(11.0.0)","FRA.S13.G2MF.GF10_T.POTO_PT.A","OBS_VALUE","France","General government","Expenditure by function","Social protection, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","38.93653403229523","39.02692225619564","39.35731278486915","39.87012071804417","40.18852994245239","39.45462288941046","39.57480212850741","39.2346216044023","39.96617010485701","40.13020523255543","40.04835056476849","40.84853983964073","41.23874373802411","41.02963861224917","41.49340423104744","41.63568471781659","42.12369540221349","42.32738257508705","42.74115894642435","42.83604844551936","42.87176105474587","43.12864619500418","42.79376175873494","42.96770861578961","43.04498178579898","44.20444746867331","41.96052859107015","40.79943389290656",""
"IMF.STA:GFS_COFOG(11.0.0)","FRA.S13.G2MF.GF02_T.POTO_PT.A","OBS_VALUE","France","General government","Expenditure by function","Defence, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","4.560420743420041","4.677676148655081","4.453188874292767","4.069983355406808","3.908653432141358","3.759185377602859","3.895045170663966","3.862210301392578","3.484216631097062","3.490388045828375","3.384029282472899","3.390396459681296","3.299523042737912","3.235376872296214","3.303534092677934","3.281177888742808","3.171324943243067","3.146682181074642","3.097397180950054","2.942890554249131","3.084000255698299","3.374655560350629","3.141313649360352","3.162090510495869","3.144165247255527","3.114996373012059","2.983722045371715","3.141587605956603",""
"IMF.STA:GFS_COFOG(11.0.0)","FRA.S13.G2MF.GF08_T.POTO_PT.A","OBS_VALUE","France","General government","Expenditure by function","Recreation, culture and religion, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","1.804183404389066","1.755147467030214","1.819076005876666","1.934878029136987","1.998672343449425","2.100655779042172","2.300993811263362","2.42201551809282","2.527453392916451","2.516210243246222","2.583785127215753","2.68930575129818","2.703620592694499","2.707898461348492","2.702686089776653","2.740073524615797","2.74286320206159","2.742246520599678","2.792057198210554","2.694227645932316","2.527503988877444","2.484767569186481","2.49979675666012","2.519906155743587","2.584110349273363","2.311382735256046","2.378531224482683","2.456895946625377",""
"IMF.STA:GFS_COFOG(11.0.0)","FRA.S13.G2MF.GF09_T.POTO_PT.A","OBS_VALUE","France","General government","Expenditure by function","Education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","10.50075789785293","10.44500513676846","10.43400429143017","10.60169980670795","10.77910656444118","10.84092870849536","10.87961141457107","10.95990379279153","10.820591461176","10.48347024151228","10.35693249236829","10.35841304755502","10.09641893805046","10.11738656881232","9.923347812622201","9.923919263244849","9.740208155383265","9.613292256377828","9.59976028458776","9.595558480385026","9.591570030813568","9.542818563630585","9.548083135965749","9.566744236370696","9.483200910558084","8.811544407548946","8.913400929443698","8.958964514839254",""
"IMF.STA:GFS_COFOG(11.0.0)","FRA.S13.G2MF.GF06_T.POTO_PT.A","OBS_VALUE","France","General government","Expenditure by function","Housing and community amenities, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","1.579615529010904","1.546125094940698","1.714926100391995","1.690466496044672","1.797964305160299","2.004034777799846","1.981201500002203","2.137248103222158","2.123926865884089","2.133944957790063","2.002630132955549","2.145650801345963","2.194093604725493","2.283540383062815","2.567366477870046","2.467626287359471","2.486321518657687","2.318356356033861","2.222980734029394","2.099567133008554","1.974692597293924","1.914676904393473","1.81304618035448","1.859010756188621","1.911006646602542","1.938660751320019","2.118506271020855","2.109123277514661",""
"IMF.STA:GFS_COFOG(11.0.0)","FRA.S13.G2MF.GF01_T.POTO_PT.A","OBS_VALUE","France","General government","Expenditure by function","General public services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","15.13176995740252","15.25656622821459","15.95116816747532","15.44717243261624","15.15094804035045","15.10758381904588","14.97805204934622","14.49264356814884","13.99092341702209","13.88509912622227","13.85830894845813","13.01285363674555","13.60836090942675","13.44339433677083","12.75365195723503","12.15229262895807","12.27172453001322","12.17607936230148","11.98779300442078","11.48316040635975","11.03605714504518","10.82401400694914","10.88424916130817","10.46476029516293","10.03820753077022","9.302019528549948","9.790088392917873","10.61235026472578",""
"IMF.STA:GFS_COFOG(11.0.0)","FRA.S13.G2MF.GF03_T.POTO_PT.A","OBS_VALUE","France","General government","Expenditure by function","Public order and safety, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","2.71354097846875","2.678281090840599","2.620491082412657","2.666015275441171","2.676197586214612","2.626572529706703","2.801204383169104","2.895433882856834","2.928331201306763","2.887278082695689","2.829556180211837","2.793102798794235","2.777838782013825","2.889443032378748","2.90941685292322","2.959547358575116","2.909775041179646","2.846814480088022","2.8516558647523","2.854093989212518","2.857220216635417","2.874858701551771","2.891950446384022","2.917706010694959","2.95854281647494","2.878871122951058","2.881458197198674","2.956295159753155",""
"IMF.STA:GFS_COFOG(11.0.0)","FRA.S13.G2MF.GF05_T.POTO_PT.A","OBS_VALUE","France","General government","Expenditure by function","Environmental protection, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","1.075798474376641","1.094310719616284","1.178000702089554","1.180250429537889","1.211300133782757","1.347457106756125","1.444731012488897","1.43720979991537","1.517600620214744","1.582054995202837","1.629189947326118","1.694532864151571","1.654467562435439","1.677354954041228","1.736194913754312","1.748034166699279","1.76194313357679","1.761722743296393","1.78721707658635","1.788535208773166","1.768980431870582","1.667542838151118","1.654997994537281","1.731836500456557","1.798921536642379","1.685865354025042","1.739365253505718","1.859553655129098",""
"IMF.STA:GFS_COFOG(11.0.0)","FRA.S13.G2MF.GF07_T.POTO_PT.A","OBS_VALUE","France","General government","Expenditure by function","Health, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","12.96651017326932","13.18587649223197","12.986670231034","13.18983337509396","13.11762643758828","13.51620450712095","13.59608342550444","13.81342850893155","14.15578887823771","14.32164430836037","14.40790277246118","14.34948117854484","14.20459670404571","13.98948907834082","13.92553606724146","14.03195821077174","14.0987399667247","14.02040827792503","14.08592196124188","14.31519349072389","14.22730329134658","14.33733002325856","14.35949836076059","14.42872556107464","14.38255077985513","14.45048547759374","15.62227483933713","15.60622541024307",""
"IMF.STA:GFS_COFOG(11.0.0)","FRA.S13.G2MF.GF011_T.POTO_PT.A","OBS_VALUE","France","General government","Expenditure by function","Executive and legislative organs, financial and fiscal affairs, external affairs, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","3.680276468672407","3.558183764434698","3.601685355473276","3.575008053835415","3.45339878042744","3.448898422393763","3.682899483862764","3.585084443985951","3.65408010922855","3.507128781937389","3.615874726497319","3.184644915828169","3.548158879083765","3.245462681797895","3.451237663723623","3.10022215335386","3.075909742919501","2.956162209977997","3.317136308836658","3.066002275371321","3.067578529097137","3.083054738181637","3.361856754094053","2.982738300557947","2.987972570875855","3.019899161787014","3.137760773658836","2.901246860232173",""
