"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SECTOR","GFS_GRP","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0960_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Subsidiary services to education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","0.1887540475793721","0.08661670557555115","0.2016877634264023","0.2019435831782713","0.201014329551059","0.1772641567143573","0.1480064534365224","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF094_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Tertiary education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.526023898166528","1.755366588251857","1.934372838039235","2.564595601280098","1.992966002344666","","1.515524889107935","1.782632146709817","1.678857148706819","1.551903739450243","1.659179717547152","1.755839814145878","1.572597251339001","0.3429396579634979","1.553709485062947","1.511175233820146","1.523963100802857","1.378286152292096","1.393229735933964","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0830_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Broadcasting and publishing services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2749126627629787","0.1835038096650862","0.3315323486240022","0.3030981627630721","0.3089025681423765","0.3752578151814885","0.3268527358828266","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0490_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Economic affairs n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","0","","","","","","","","5.148353901763912","1.692562057495628","3.025140418160466","2.876473758449435","3.509988155494622","3.566208174603094","3.752748639097013","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF066_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Housing and community amenities n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.786999934435765","1.214752883060021","2.028254940226062","1.951174174930033","2.168910726318985","2.224615678610307","2.278447466363064","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF048_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","R&D Economic affairs, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","0","","","","","","","","0.4266735816074547","-0.3315574940344874","0.1680499739208306","0.1936809713417036","0.5390652659739511","0.1697950664123796","0.1620799351734207","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0840_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Religious and other community services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0860_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Recreation, culture and religion n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2352724517427975","0.17420763173692","0.2461624059777922","0.3481204807847728","0.2729622653472191","0.2464292847822186","0.2330609935167801","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0640_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Street lighting, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0760_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Health n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.379325664473241","5.999369486259441","7.236145713394607","6.123195747727977","6.752436932637812","6.505558340571881","2.386398106902041","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF047_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Other industries, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","0","","","","","","","","3.141972559596788","2.577984026391842","2.495604650847497","3.943640603905187","5.003254293282521","4.0635279202755","0.0961721635702272","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF042_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Agriculture, forestry, fishing and hunting, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.175957767451804","1.994889802833837","1.189674901798525","1.299648279549085","1.366363163071927","1.317062861413052","1.475967174677608","","1.573771226309422","1.64940668824164","1.464393384893357","1.315504156125768","1.225346912402695","1.398155624495347","1.125267810357115","0.9395621245240855","1.354229857837103","1.327667974822533","1.33758186932217","1.18574343303048","0.9771640282166453","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0150_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","R&D General public services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0367216572606187","0.006883319887816283","0.04022822678108498","0.04720388531955707","0.1027038127412315","0.09873731817750141","0.0973657458737399","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF072_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Outpatient services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1.568500539374326","1.657359587656305","1.630987053296201","0.8238208055136765","0.5772527021092743","0.5002186826767925","0.2539101482453346","0.5830158995997838","0.6618738462219799","0.8586424771680467","0.83319464579686","0.8599367131643024","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF025_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Defence n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4797341287150547","0.3214851334411807","0.3682553522055992","0.5217809653167209","0.3809150287191382","0.4362248079340569","0.2746857714761927","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0980_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Education n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","0.5097626311294077","0.3168238555775935","0.4533627891496449","0.4646649179558137","0.5614806136699395","0.4706637356160264","0.3823082330767281","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0820_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Cultural services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.128515096934973","0.3227720112165096","1.103926038369872","1.235450687968868","1.300738219598589","1.22219085558357","1.11453388756612","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0320_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Fire-protection services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5122700748641374","0.473853170647107","0.5041653632743837","0.4977629199025829","0.5005411665294814","0.4354088568926643","0.4840054913777165","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF101_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Sickness and disability, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0560_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Environmental protection n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","0.1230867068441485","0.09595055557076465","0.1967773626447406","0.3047358243177299","0.3454797024678204","0.5096941984480804","0.5301933052620458","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0180_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Transfers of a general character between different levels of government, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","-0.0000002866839725761696","0","-0.0006162777934374428","0","","-1.513284645369416","-0.721143473570658","31.24568129353896","0","0","0.05276727154250421","0.07728901682542808","0.00015131672161952","-0.00003088302378400768","0.000005944325062814168","0","0","0.000002247800947670585","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0610_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Housing development, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF1050_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Unemployment, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF1060_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Housing, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0240_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","R&D Defence, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1967127037553826","-0.2889652046417839","0.05813729227344731","-0.05645028295393197","0.04349250755080204","0.07061838998182071","0.07611728351007605","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0650_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","R&D Housing and community amenities, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0002173173323047512","0.0004729147323495936","0.0000123532095136143","0.0001159143387144394","0.0002917642253295112","0.001989182420436204","0.001042979639980961","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0970_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","R&D Education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","0.04533272943116792","0.0253280343525757","0.03556797849207398","0.03725011300277099","0.04061414125091667","0.02929940174373083","0.02967546811859623","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0630_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Water supply, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0740_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Public health services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.2115285496438005","0.118036544989888","0.1878583453759111","0.1924059136158448","0.2290798036875632","0.2119879430439136","0.3277091480441041","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF092_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Secondary education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5711481941374109","0.5985828331426331","0.613826968610403","5.291645234137337","8.452520515826495","","5.118396881580716","5.564185544768069","5.395887823679052","5.236080698994451","4.992538691117196","5.311787287691414","4.917466010724822","0.9546047102819031","5.115924216642065","5.073656798244414","5.305839043776417","4.370438972486855","4.290719335639952","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF1020_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Old age, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.22931506464189","21.37922856437565","22.95569746854016","23.88055614761008","21.84132963690503","20.86176065722587","20.43116193888566","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF1080_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","R&D Social protection, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0009010365813412243","0.0003481254558031563","0.0007844288041145082","0.0006984581948177756","0.0002300448699713454","0.0006928341682829981","-1.133936905351284","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0460_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Communication, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04860862682189698","0.03677298356027829","0.05664915142689856","0.08092070317275803","0.1385020892209487","0.2008249730564223","0.2391559202813599","","0.2430664456292845","0.2421790722761597","0.2978947745571247","0.2801930313144412","0.2515307221316267","0.2985423483914836","0.2691978331480294","0.2331278466593458","0.2797260762262823","0.2904100009176377","0.3901392669199405","0.3586249670300256","0.4685451164557574","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF1090_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Social protection n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.848191587819397","8.529343592775522","8.725476447077353","10.47178755217585","10.17101872284699","9.067651852713402","11.0788758972238","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0530_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Pollution abatement, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","0.0007615617241264705","0.0004011713263664821","0.0006361902899511366","0.0004220470794218048","0.0004320354875071608","0.0007121466189668447","0.0004810294029222536","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0160_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","General public services n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.447979952255309","4.211261088425191","4.252064275355017","2.805037832013498","2.663554888986518","3.835556510234368","2.212496986541854","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0510_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Waste management, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","0.006692639021232189","0.003719463696238962","0.004138325187060791","0.005938380737216662","0.01801644091409732","0.01211614874777828","0.01057365566049664","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF041_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","General economic, commercial and labour affairs, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","0","","","","","","","","0.2807645307689778","0.1970695606957701","0.3986442476090903","0.3807369924014973","0.4611473852595103","0.3712746222279451","0.292607488436469","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF013_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","General services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5175488982733","0.5708201719344637","0.6608596493498243","0","0","0","0","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0810_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Recreational and sporting services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5787736514647629","0.2423768522785531","0.595291901553938","0.6765028302002483","0.7239932871784772","0.7366589469973171","0.6599071545818332","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0550_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","R&D Environmental protection, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","0.002018922640596308","0.0003106996614544997","0.001781950472338863","0.002047819983955095","0.0003001805010601702","0.002295767575042269","0.001870170388931379","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0712_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Other medical products, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0340_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Prisons, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6655755294526387","0.6000369782391457","0.5973517992403332","0.569005655773996","0.5724834914751543","0.5089530831530878","0.4753604489308054","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF0360_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Public order and safety n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.798663761191037","1.642058202538376","1.740369569116037","1.583244230875216","1.622845924362369","1.513630220740829","1.442980314321246","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF011_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Executive and legislative organs, financial and fiscal affairs, external affairs, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.028108508086127","31.28031706865896","12.96725976381466","12.47723341492449","10.72851843809633","14.92099735095942","19.04934428836589","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF043_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Fuel and energy, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.150963336377549","0.7714306591631562","0.5973153172512687","0.5456535098078201","0.4488525225389714","0.1524129286164703","0.2121922626025791","","0.1831399256239079","0.3085221143473571","0.2062742167466001","0.1772996874933566","0.4711393495584751","0.1154505404218549","0.1072109330981578","0.1354076899806493","0.1768948719325784","0.1069324635453359","0.1138834323367902","0.143056978440594","0.114979514104108","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF075_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","R&D Health, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0321350099553125","0.005366036070493745","0.0574393359359281","0.05401905400345988","0.05814243817263577","0.06675589984505138","0.08746867829866194","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","RUS.S13.G2MF.GF1030_T.POTO_PT.A","OBS_VALUE","Russian Federation","General government","Expenditure by function","Survivors, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","","","",""
