"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SECTOR","GFS_GRP","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"IMF.STA:GFS_COFOG(11.0.0)","IDN.S13.G2MF.GF07_T.POTO_PT.A","OBS_VALUE","Indonesia","General government","Expenditure by function","Health, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.917073450321447","6.078810532925202","5.086756171973311","4.455037271207353","4.367702833814246","4.461425723671281","4.408569468981332","4.800786192326958","9.049452762358715","8.370182082898696","8.538136133428","9.027367772665162","10.52118486525241","12.38299133870382","9.510074395924206","8.562334332168222"
"IMF.STA:GFS_COFOG(11.0.0)","IDN.S13.G2MF.GF01_T.POTO_PT.A","OBS_VALUE","Indonesia","General government","Expenditure by function","General public services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.53033443825645","52.23795228004081","55.76548764700024","51.51961392723901","52.86865415873896","51.17752758514193","52.96406527905345","47.69920093331379","22.34309055381694","29.44059231899214","26.81537611408157","28.37549228334025","25.6978760189022","28.95269937280467","35.22074149261211","33.30099306259628"
"IMF.STA:GFS_COFOG(11.0.0)","IDN.S13.G2MF.GF06_T.POTO_PT.A","OBS_VALUE","Indonesia","General government","Expenditure by function","Housing and community amenities, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.562994946648453","6.359292834157444","7.168388270761097","6.557257481619929","6.849350452981868","7.85866299800657","7.822499681968945","7.004434671025763","8.72225184632177","8.208320208384887","7.711466308640599","7.216961504730654","6.636607393478989","4.295885068707104","4.536493145774575","5.615402910367939"
"IMF.STA:GFS_COFOG(11.0.0)","IDN.S13.G2MF.GF02_T.POTO_PT.A","OBS_VALUE","Indonesia","General government","Expenditure by function","Defence, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8745498313957376","1.289655443057845","1.547714536615396","4.012229044528324","3.852639139145446","4.894645815200606","4.385117971163142","5.151387905544215","6.390124379323222","5.217340078749455","4.390399006798505","4.447441402515497","4.558233734588149","3.908198751750308","4.416587746814422","4.875319059315388"
"IMF.STA:GFS_COFOG(11.0.0)","IDN.S13.G2MF.GF08_T.POTO_PT.A","OBS_VALUE","Indonesia","General government","Expenditure by function","Recreation, culture and religion, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.486037847597031","0.7384742170944196","0.442825844883622","0.6221780110827998","0.623747212176959","0.5765392930342252","0.5407888932556714","0.6517364468924786","1.010000422405967","0.9570611701955867","1.183110808779222","0.969267992600362","0.7670839590280568","0.6571095581078046","0.691715471045531","0.8396664749896033"
"IMF.STA:GFS_COFOG(11.0.0)","IDN.S13.G2MF.GF05_T.POTO_PT.A","OBS_VALUE","Indonesia","General government","Expenditure by function","Environmental protection, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.415072170266423","2.248704968212856","1.371006436777447","1.344647328957647","1.309609011756108","1.438391779206559","1.220379543707847","1.190405136220837","1.522243915734094","1.170875729756862","1.29470992110412","1.387832356262001","1.409014744468","1.759125965319433","1.267242662131695","1.112222958617234"
"IMF.STA:GFS_COFOG(11.0.0)","IDN.S13.G2MF.GF10_T.POTO_PT.A","OBS_VALUE","Indonesia","General government","Expenditure by function","Social protection, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7634840422991317","2.227346754571855","0.808568790229859","0.8039264359088553","0.861068760001512","1.489283207457113","1.222513367316419","1.545521793172554","8.563915709529269","7.201828225057259","7.772792908569107","7.971551388203326","10.47004298907404","9.102482796238315","8.401483514928834","7.511280306660864"
"IMF.STA:GFS_COFOG(11.0.0)","IDN.S13.G2MF.GF09_T.POTO_PT.A","OBS_VALUE","Indonesia","General government","Expenditure by function","Education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.45133402749253","16.16484184914842","18.01392371830272","18.54828464835109","16.96810856444439","16.30058679843895","16.45954633702185","16.7138700860183","21.07878437113826","16.11048010533553","16.79570968692435","17.33811380791224","17.94368367572205","16.06781658138392","13.93261417748782","14.52561222932682"
"IMF.STA:GFS_COFOG(11.0.0)","IDN.S13.G2MF.GF03_T.POTO_PT.A","OBS_VALUE","Indonesia","General government","Expenditure by function","Public order and safety, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.085582186219348","2.373440075347304","1.615984211336333","2.033613445378151","2.170154858057281","2.389432012802875","2.513002726629062","3.278107073081798","7.731618345947724","6.51000775543387","6.506322179551562","6.361228911832855","5.776055657024276","5.531292745830954","5.651382976845552","6.573920005318491"
"IMF.STA:GFS_COFOG(11.0.0)","IDN.S13.G2MF.GF0820_T.POTO_PT.A","OBS_VALUE","Indonesia","General government","Expenditure by function","Cultural services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
