"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SECTOR","GFS_GRP","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF041_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","General economic, commercial and labour affairs, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","1.730849853267054","1.796945627528994","1.927955830230686","2.431260462300103","2.908850895309473","2.85815906102761","2.641170209164733","2.739614844647291","2.78372591006424","2.930059008343816","2.953388504962603","2.931871301930892","3.22931453456199","3.032326980876281","2.929498961615804","3.137635352106004","3.92128439873018","11.61013271112138","4.089194605241138","2.730385058756358","2.51204566655541","2.662992389610724","2.945179240031579","3.042469016188285","3.304561127438502","4.341833700633155","5.083476293994656","2.80196363856678","2.607561734625973","2.959167918251618"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0960_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Subsidiary services to education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.137749296280769","0.1421312925729148","0.1463853181644881","0.1522598568223101","0.1643707283837588","0.1778356798318354","0.1779085031237423","0.2018589918735138","0.2124855872179213","0.2011509969432341","0.218695788186446","0.2195152765787202","0.2054712123763925","0.2494686627108486","0.2846551720589234","0.290014480126387","0.2870141622644713","0.2731468024702664","0.237726408657704","0.2535652181464122","0.273862401259767","0.2798631589339446","0.293565476530636","0.2767348916071212","0.2908075501970858","0.2460908804701438","0.2971035311975315","0.3195137778358841","0.3412545666351133","0.3318220737475963"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0620_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Community development, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","1.278173723822643","1.227453577696023","1.324057556259502","1.432667307760801","1.519790491195946","1.065815186767427","1.470284014187545","1.678543228785302","1.630044473727557","1.15373162446142","1.223729488382675","1.062043334526542","1.096648461371893","1.36411587907847","1.643713813494261","0.283629218134968","0.2033534685019559","0.1740016802908257","0.1879497599134916","0.199074747465976","0.1510522306948403","0.1311322010035584","0.1386340210004085","0.1475515724032134","0.08157267488950084","0.07171091754993529","0.08436478135737619","0.08529933689730438","0.09705267911752347","0.08758755246129444"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0610_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Housing development, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.5684653929847677","0.5825449236406882","0.5991913505575351","0.6936282366349681","0.6344880447974109","1.158929149465894","0.5401196839021014","0.4712375425539396","0.5975951243617197","0.4332950477961508","0.4746466456218184","0.4119201532922027","0.5266703558453432","0.6362777860098505","0.6150033652292575","0.5647867219506769","0.4526789023882643","0.446352136398205","0.281495530829339","0.3816503882717403","0.4452403570481056","0.3809487017697482","0.3439393650773493","0.3298211618424771","0.3627380649341633","0.3235736523594641","0.3844576158313502","0.3641564214456882","0.4417467089571099","0.3857221060314698"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0650_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","R&D Housing and community amenities, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.008983649757441457","0.01015223518377963","0.01270869321685267","0.01113010649285892","0.01064577256371495","0.0111896607534638","0.01316447697532977","0.01434353321804864","0.01087135562510295","0.009419457560785887","0.01308193271336348","0.0126339727527321","0.01996968457522316","0.02145253571183716","0.01646595355366151","0.01709602404154128","0.01387442198536766","0.0139360613505238","0.01373148930874825","0.0132427040299068","0.01390707506397255","0.01609642401844006","0.01777901948707529","0.01534051915546405","0.01465608343168337","0.01486689754084024","0.01212328551001666","0.01339279308294125","0.01345876906098168","0.01305391406875061"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF1040_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Family and children, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","1.024136072348326","1.089673243059013","1.133897850348077","1.125476368557894","1.121212766410458","1.142144658335698","1.188564206915488","1.367533447545174","1.594136056662823","1.564541515499565","1.569831925603617","1.618464551178118","1.77441474388278","1.972306324517152","2.038073401104454","1.933498526240337","1.762465753992003","1.504497366084405","1.449959449195635","1.496859742396843","1.618997492447388","1.778547544544171","1.876321520868124","2.014048685963425","2.250287336372542","2.038514009864624","2.095999813998907","2.108567720498786","2.19198485439855","2.145895035301714"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF1020_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Old age, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","15.1803717234633","15.88341366490856","16.13627484667197","16.04872315418314","16.32295015649286","16.2258073540049","16.03320457221092","16.1483695076075","16.22401581288091","15.76361415471003","15.94744475727327","16.11963319365775","15.8097346197339","15.51748160500353","15.54303685697879","16.48180303320542","17.37264005400671","17.48517800332076","19.76669341446355","20.69812930523564","21.1586519123298","22.01368410660554","22.57215847879323","22.73464938839772","22.89164526107113","21.46657571623465","21.51866570787532","21.92224845863301","22.88573953692862","23.16550397933832"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0830_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Broadcasting and publishing services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.852448543650556","0.867290948557174","0.943267452095287","0.9157851622324322","0.9760044286413865","0.9966790685406684","0.9771803194830498","1.005446694357849","0.8957338165046944","0.8520051290465686","0.8190427437931917","0.8296308774294077","0.8303058008324712","0.8101096733243247","0.6975389574169859","0.6842529140481943","0.6471278911085663","0.5028927281631873","0.4803875712857394","0.4765202515679579","0.4707010021652246","0.4665816775478493","0.4743188413159014","0.485850389568447","0.4792153595754364","0.4302655052996117","0.4404240160625229","0.4325553289764239","0.4412980833217438","0.4389203149783137"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF1060_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Housing, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.2864786089317442","0.1759720765188469","0.2715894809675552","0.2430815258040389","0.1724615155321822","0.1071010386402964","0.08237201307420628","0.07871451156246206","0.1291385274254653","0.1564845368969268","0.1626709893922589","0.2050388494662147","0.1847797319731492","0.1913035401107128","0.2245544415880589","0.2537626701105886","0.2640281795722951","0.1610610518939107","0.1373148930874825","0.1026852296089495","0.09456811043501331","0.06975117074657361","0.09609136722776406","0.07387671066973477","0.07193051473707758","0.06733830062615874","0.07307185786859355","0.06234026304083367","0.09376275779150572","0.09221958648568982"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF094_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Tertiary education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","1.523726817192709","1.5233187173376","1.541517417970092","1.522598568223101","1.690122852215385","1.817520610955477","1.792625636126334","1.773000642660257","1.710097183330588","1.716772103820654","1.563290959246936","1.524499378829673","1.52178620407574","1.53064948104768","1.507663872257132","1.486118234454462","1.459299279565461","1.289882021286338","1.31607742843534","1.34163788368564","1.357544481244705","1.374205373200956","1.374910840333822","1.335230713334141","1.321168784085036","1.211214887886102","1.26198419987146","1.27980892948535","1.230430575930636","1.224120264447033"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0630_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Water supply, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.4212333552933661","0.3935199733141247","0.3699641803128221","0.4198276169106386","0.465007345583069","0.5582841454496046","0.4472160892476313","0.4131637251345231","0.4134409487728546","0.3573316803704582","0.4069618633222421","0.3834937145985555","0.537978490484325","0.4463012068710039","0.4297613877505655","0.4119523865431633","0.3218037576904679","0.2880782967743991","0.2772044404203552","0.2579070883201521","0.2678716612322096","0.232646981813187","0.2552559226358666","0.2335392192483146","0.2373899829526609","0.2244027005282121","0.224862035350172","0.261797217168923","0.306710392711927","0.2884493915191668"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0310_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Police services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","3.077898225230081","2.990074981508429","3.102333221936146","3.093724400755066","3.129857133732195","2.919302564430466","3.230186521832345","3.094354910088786","3.098995223192225","3.084720424422526","3.09956488354236","3.201659261754859","3.216803406876308","3.184706332478918","2.959137678012395","3.083875565662121","3.060448992861921","2.640883625924259","2.863230075394458","2.885606917467561","2.926690458462776","2.903580273939675","2.855860832608415","2.719712567114771","2.740494758521741","2.574421940042677","2.525629123785388","2.572532338014965","2.53174400224911","2.457785326277669"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0350_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","R&D Public order and safety, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.000499091653191192","0.0004834397706561728","0.0004706923413649137","0.0004452042597143569","0","0.0007992614823902714","0.0003761279135808506","0.0003498422736109425","0","0","0","0","0","0","0","0","0.0002070809251547412","0.0001990865907217685","0","0","0","0","0","0.0002018489362561059","0.0001928432030484654","0.0001749046769510617","0.0001660724042468035","0.0003188760257843154","0.000149541878455352","0.0001403646674059206"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0540_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Protection of biodiversity and landscape, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.2375676269190074","0.2484880421172728","0.2635877111643516","0.2840403176977597","0.3998552174931335","0.294527856260815","0.3520557271116761","0.3858760277928696","0.3808268818975457","0.3488237832187806","0.3756789807468077","0.4195531784969784","0.4455886244977504","0.4049442565811735","0.456930211114107","0.3443921951500846","0.2932265900191136","0.2074482275320828","0.183873224024957","0.1936474097488011","0.1790803358237695","0.1710513325692897","0.1678424101577465","0.1576440192160187","0.1394256358040405","0.1245321299891559","0.1516241050773316","0.1757006902071578","0.2391174636501079","0.2617801047120419"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF101_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Sickness and disability, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","5.039328422271466","5.22695080033454","5.320235534447619","5.313958043950565","5.45489386164754","5.598826684143851","5.693072099959754","5.46768489426542","5.57404052050733","5.600323300091764","5.640588118192418","5.594744267334863","5.605225801794866","5.444742027729061","5.284747793047663","5.344670263011001","5.243703186768357","4.759961297566764","5.147806609137448","5.380662612807214","5.477248025195341","5.723673761970374","5.886760345166964","5.927697711033063","6.050069809239504","5.969496624339735","5.860529073465449","5.969518640695277","6.000517414899456","6.177449012534565"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0150_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","R&D General public services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.03343914076380987","0.03577454302855679","0.03859677199192292","0.0414039961534352","0.03747311942427662","0.04555790449624547","0.04588760545686377","0.04341542615511797","0.06094547850436501","0.05499747801620147","0.05943747689332537","0.05580004632456676","0.03849577749440608","0.03936650883203107","0.0304620140742738","0.02986654802437934","0.03126921969836592","0.02408947747733399","0.02596109697435215","0.02409737946425664","0.02781415012794509","0.03348056195835533","0.02730349421229419","0.02946994469339147","0.02622667561459129","0.02711022492741456","0.0283983811262034","0.03109041251397076","0.03020745944798111","0.02919585082043148"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF1080_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","R&D Social protection, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001928432030484654","0.000524714030853185","0.00896790982932739","0.01753818141813735","0.000149541878455352","0.0004210940022177617"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0970_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","R&D Education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.01746820786169172","0.01982103059690308","0.02023977067869129","0.02047939594686042","0.03875061213192241","0.02637562891887896","0.02557669812349784","0.02728769734165352","0.04743864272772196","0.04405875310690173","0.04806188322953104","0.06422269482638816","0.0563000745855689","0.06369412664957836","0.07594921076626373","0.07909485821628736","0.05653309256724435","0.07127299947839313","0.07530863667766616","0.07012120330589995","0.09649370544387105","0.07382893149791176","0.07640745279564499","0.07508780428727141","0.08465816613827629","0.06943715674957148","0.0850290709743634","0.09582224574818679","0.1127545763553354","0.1120110045899246"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0220_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Civil defence, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0340_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Prisons, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.3229122996147012","0.2755606692740185","0.2847688665257728","0.3187662499554796","0.3555688036280793","0.3097138244262302","0.3340015872597953","0.3152078885234592","0.3030802174271125","0.3014226419451484","0.3156727241702926","0.3511191594196795","0.3916945360055819","0.414232983384237","0.3721305503127502","0.4080388388710033","0.4270008676690764","0.3812508212321867","0.3962821992696564","0.402057178088318","0.4846080772291972","0.3826656536650484","0.3735710642224748","0.362116991643454","0.3525173751725947","0.3242732710672683","0.3221804642387988","0.3188760257843154","0.3318334282924262","0.327049675055795"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0810_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Recreational and sporting services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.6538100656804616","0.6608621664869882","0.6914470494650582","0.7439363179826905","0.7865096770072604","0.7616961927179286","0.6849289306307289","0.7126287113454899","0.8081041014659858","0.8972792960322814","0.9097631032619515","1.05493672485313","1.105069412698795","1.04254900356289","1.053203554176075","1.161293777665177","1.027742631542981","0.7545381788355027","0.7942808347029064","0.8145348445936118","0.8834201990637329","0.9024728399672062","0.9353034180164964","0.9517177344475395","0.9846573947654641","0.8197782208696261","0.8801837425080587","0.9730501926808386","1.01509027095493","0.9487247869966172"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0560_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Environmental protection n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.09133377253398814","0.1020057916084525","0.1040230074416459","0.1064038180717313","0.1111418655651841","0.1318781445943948","0.1854310613953593","0.1976608845901825","0.1996376214791632","0.1428111307603022","0.1421949207974291","0.1605567370659704","0.1320886365276809","0.151715871116704","0.1514867726936859","0.1402697876179471","0.2029393066516464","0.1182574348887305","0.1418205380169155","0.1491432404679668","0.1324381456092155","0.1470140060350859","0.1424438108904961","0.1289814702676517","0.1182128834687093","0.1175359429111134","0.1041273974627458","0.1112877329987261","0.1229234240902994","0.1208539786364976"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0712_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Other medical products, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","2.297318879639057","2.469410348511731","2.442893251683902","2.641842077144994","2.879894393936168","2.900519919594295","2.969529877720815","3.075813269587407","3.124691154669741","3.211427321288582","3.248300770696471","3.097165778779137","2.922070110434762","2.868668461012781","2.815678057676119","2.790565466443388","2.605078038446645","2.296662910566322","2.344866353989212","2.291856171208625","2.292955745547596","2.395147893943881","2.404400730633039","2.354164143554963","2.305633335647452","2.272361562948193","2.2002932838659","2.218579949394375","2.157590222353819","2.1171202784835"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF091_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Pre-primary and primary education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","3.680800942285041","3.683327612629381","3.821551119541734","3.839441535776614","3.879745353120276","3.911585694817988","4.017422244957065","4.095603497163304","3.958820622632186","4.122076169987785","4.070187412905611","4.059453370112232","4.04927459519284","4.006979814712016","3.960473478494436","3.869262790606662","3.73739653719277","3.326139671188587","3.571689101917688","3.623507753494663","3.703775022037365","3.81528173034412","3.815292919928799","3.76064753138751","3.78107668217126","3.544443278413265","3.568065605242574","3.525812217097176","3.513187350551585","3.45044425417234"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0180_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Transfers of a general character between different levels of government, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","-0.1456102783725887","0","0","0","0","0","0","0","0","0","0","0","0","-0.3994059346442304","0","0","0","0","0","0","0","0"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF0170_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Public debt transactions, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","11.7236629334611","12.27405233718957","11.35027511967353","10.2641842077145","8.824919624417144","8.329503538730213","8.089006909469772","7.182961561779872","6.487893263053863","5.42439214113386","4.819270255666468","4.467688614684888","4.383466063566153","4.178600100406714","4.098581663925771","4.453617250918139","5.828292638480192","6.800001592692726","8.421908591192108","8.509848447021586","7.629635335096323","7.414656759854231","6.572522525382725","6.24197650478382","5.650305849320035","4.563612831007101","4.479969176961772","5.199273600413263","5.492075028151259","5.564616874640316"
"IMF.STA:GFS_COFOG(11.0.0)","ESP.S13.G2MF.GF045_T.POTO_PT.A","OBS_VALUE","Spain","General government","Expenditure by function","Transport, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","7.535784871533808","6.01012322879754","5.609711324387041","6.016935570039534","4.937935145953542","5.223573418161619","5.037105018674751","5.432700666904326","5.15598748146928","6.809052402569385","5.816056650456446","5.789781221705165","6.026032769530592","5.855215288359677","5.593896071017658","5.871763341592979","5.176401886093066","3.51447558601138","3.519123244407636","3.607659927360512","3.936985973110135","3.386472994492877","3.445108335608625","3.91304347826087","3.521509730868026","3.643264420890615","4.073423931365597","3.96873101691159","4.245493929347444","3.941860954760468"
