"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SECTOR","GFS_GRP","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF0930_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Post-secondary non-tertiary education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","1.036075893171513","1.024366046508848","1.001076552224485","0.9991092006843601","1.337858658522543","1.462553106761722","1.607126901444845","1.63779400816885","1.55315750675731","1.525267011359777","1.804816310962395","1.571937149106333","1.586274333816742","1.282312636258105","1.378409156077699","1.469988770279901","1.363904714695012","1.366916245150644","1.216451225415494","1.083602698924985","1.025712925827673","0.9973470832996541","0.8585748986720615","0.9361171577193897","0.8377495002062641","0.4462277022221577","0.4241876765181239","0.2201264556234433","0.109871009704355",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF1040_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Family and children, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","5.100163188076554","5.14513844480436","5.198167520887453","5.148254457531496","4.628223334667537","4.641847740360622","4.707879630904169","4.798472644190034","5.799615038086657","6.398271502434238","6.177638308569843","6.356057559026589","5.741072286178124","4.909680342025539","5.009380555623827","4.775655439576479","4.705228016519906","4.100108133593674","3.697632664769657","3.59134760794642","3.420518932028686","3.211006407294495","3.046838358312391","3.079057841911568","2.981911132460933","2.617040654890634","2.665026873382201","2.543163093692121","2.478507515979272",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF0520_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Waste water management, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.001448949873579124","0.003129827479438151","0.003276271602915882","0.00490621579801487","0.008842039563792715","0.006648074219100582","0.002047008769070642","0.00226506979246298","0.003550137499556233","0.001972433272582389","0.001446346463091211","0.001793685203122037","0","0","0","0","0","0","0","0","0","0","0",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF1020_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Old age, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","17.0128927765548","17.11539955654632","17.37432422944604","17.38133280545226","18.02600051540457","18.20045976298158","18.45672348965088","18.10716976407808","17.73466295355885","17.50500056610182","17.20851609771321","17.1350788960208","17.32415013707086","16.68846796341912","17.34283131658215","17.5269105646156","18.30325151833507","19.26610088710545","19.98327523633653","20.04590313293861","20.29042188285965","20.38837059762408","20.00343009947288","20.10823712696969","20.10850475501627","17.35842997518034","17.87556073130427","17.79882059906755","17.86713393960319",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF0712_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Other medical products, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","1.164973041819624","1.212923507228534","1.227796110370006","1.2669145822434","1.490012665793038","1.439539099247261","1.621133416889443","1.794732500352106","1.776558276681137","1.729818470015473","1.610984933858077","1.622628715026975","1.579975845296525","1.310201308077805","1.22152038734731","1.114030312354533","1.174038869903765","1.168457789462356","1.069181101273182","1.09343552837767","1.270949325599901","1.301847390333442","1.242419363494875","1.181047374750045","1.153218649774532","1.032338127930099","1.059970360373597","0.9786898856790071","0.9140450070035887",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF0330_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Law courts, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","1.03148335818405","1.039008384979949","1.032671019682183","0.9725266179319316","1.164869147553747","1.300420716744113","1.274834397104032","1.276969611610766","1.283684167417479","1.39676189757331","1.345030253645174","1.28058529645425","1.192461339090152","1.144851213228008","1.1400037686075","1.134149131734873","1.175485216366857","1.132327844656612","1.082627503912263","1.02784184329457","0.9386380155775539","0.9344926221409364","0.9255435074283821","0.9362307090485648","0.8891787406839214","0.8028288604728798","0.9070560087358899","0.8882549549741341","0.8920236163684997",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF0210_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Military defence, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","6.25717583591791","6.237337365454839","6.109433873949776","5.842795130297075","5.537035107823732","5.643086359416737","5.040413626890578","4.883648663451887","4.912974035547547","4.865645167377439","4.655767263648815","4.655147770069705","4.252267062211746","4.376256405900507","4.351512768206061","4.31936587585242","4.346008149504889","4.326496830302005","4.272370331857217","4.226747536502824","4.276632562326819","4.201597540834287","4.204555265436031","4.176190784401227","4.513408259536021","3.851310652132894","4.056220965772943","4.026568454218381","4.208838285131393",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF0160_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","General public services n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.03612794190137072","0.03735290426301226","0.1044372674296145","0.1145313405822717","0.109386394416085","0.09877922326431717","0.0985285914033804","0.09568329722853777","0.1101646326480465","0.1186926821904367","0.1145997676797448","0.09922250772007619","0.1025079006665375","0.1046179110393839","0.1056848624867894","0.0831051885514713","0.1270155166678281","0.1173582604328419","0.1262681238298428","0.1006931522433165","0.08965764063889371","0.09337687703809511","0.09321937002839749","0.1185475876587873","0.13240293825099","0.08073646167467379","0.09359882021952188","0.1204095970025334","0.1031859446901315",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF0530_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Pollution abatement, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.02847371692226675","0.02779056077168112","0.02603618151606637","0.03025889738840264","0.0496213969656927","0.06309458239919735","0.09683814988420476","0.05723113105258334","0.04361536571381768","0.04170283428312639","0.04871790426325006","0.02908532470856505","0.02802827391496726","0.02930434043998981","0.0383687937452039","0.06614226240726276","0.03392339886159385","0.02088362057920658","0.02164230520004405","0.06123736823697368","0.0565740942303033","0.01471831911969975","0.006650192855592812","0.006699528421329936","0.01455338081601791","0.01197439656298533","0.05577836670058717","0.04130032146126498","0.06158124595455257",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF0610_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Housing development, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","1.206918194705113","1.448097392468459","1.155245851763439","1.076594601473354","0.9965402097806241","0.7351553186922872","0.8949680385807053","0.8499717197731322","1.166966991563601","0.9602973921576027","0.9721042320428579","0.9412011075691649","1.147584608383603","1.078314788074408","1.506350649811706","1.22409208896463","0.9577443306505798","0.7894777301169995","0.5448994593265529","0.4610227885157531","0.5770557611490936","0.4370858210710834","0.576000037334416","0.5475445092822534","0.6656256804799771","0.4485862954845639","0.4873124622475689","0.5898707768292423","0.6152619247796485",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF1060_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Housing, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","3.986014200118181","3.995864286439999","3.955744342249994","3.788866422521669","3.586722301116893","3.247560903079998","2.935572443871304","2.917446329047705","2.652141862560406","2.529720345699513","2.469182891520311","2.510479026987857","2.516561088252847","2.443868739205527","2.715035924660621","2.871994340431463","3.013528598871587","3.067329817710335","3.127889375805183","3.057761027393765","2.998549981367445","2.873691487141377","2.652726929080943","2.448507311002329","2.080148641447372","1.619627850269242","1.602063527478328","1.311902582334533","1.236579731983946",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF0540_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Protection of biodiversity and landscape, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.02908605492059507","0.02838820723988932","0.02779142970816073","0.03025889738840264","0.05044385105904672","0.05766431096320086","0.06761766076702576","0.07645721414056055","0.06695880088459333","0.0620824999056497","0.07038956986078122","0.07179920156628629","0.09825642091539083","0.07432260256519154","0.06472173749190978","0.07468947325511978","0.06718936751269169","0.05611672278338945","0.06582334244273753","0.06285542877982054","0.0691187846900662","0.06973105287857749","0.06498521790465257","0.0534826760414644","0.046942859925351","0.03501603843418436","0.04435060376680833","0.0453026206544185","0.0538737592322714",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF047_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Other industries, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.01040974597158139","0.01075763642774753","0.01053148915256617","0.01131173734145893","0.02659268235178006","0.03542605651102474","0.05312816203123453","0.07198603202707748","0.08415922679990171","0.03415480997848813","0.0242722654692349","0.02276965420041949","0.02535141629387488","0.01896995951187746","0.02212008749723499","0.02458966813152711","0.02248411319896336","0.02908332436490732","0.02817341505331178","0.02750702922839671","0.02742613698556008","0.02352518219952009","0.02496739072099758","0.02520839507686857","0.02254132667744127","0.01424227469991436","0.02421597383586467","0.0206075830796415","0.01596550821043955",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF072_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Outpatient services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","1.160686675831325","1.197683522289225","1.197664349739053","1.31103035787509","1.545391241412209","1.517890158538067","2.228001922273499","2.538513644930015","2.477885166680318","2.545571196739254","2.527089581996914","2.720391970455958","2.637806992267031","2.483507460573629","2.497112099687861","2.396900912842119","2.465363289360018","2.457092487533888","2.377708169522","2.369214033314622","2.377587803609181","2.41030571879083","2.384152473755072","2.384691464005932","2.456566912177459","2.224153446449047","2.42604151361627","2.303195452706874","2.214644067476687",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF0140_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Basic research, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.02388118193480437","0.02271056579191145","0.02135551967048141","0.02290626811645434","0.02357701734281532","0.0152564768916092","0.01207458227982603","0.01743761024258399","0.02231960029486444","0.03641921726987961","0.04473031779330432","0.0354009952167106","0.02787081170196182","0.07304850080693111","0.04014386249498202","0.01380703290807672","0.04746646119781155","0.03446437997427343","0.03355197610894403","0.03609519672504546","0.01930898433512526","0.02159491083955946","0.01995057856677844","0.02236961184749148","0.02177535926607191","0.02168091498904161","0.02711826283491962","0.03959721542162519","0.01643739515262003",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF0820_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Cultural services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.7093935710633556","0.7285310447457911","0.6763556366870275","0.7581691953112849","0.8756394580575828","1.176817395486669","1.026822477076406","0.9823187103322312","1.003562945368171","0.9125561384307657","0.931188127394719","0.9001492492662188","0.853287732276447","0.7931991279481299","0.7576812686552898","0.7532065190234614","0.7179137898616372","0.6913375254318938","0.6844859248179613","0.6644005521320437","0.6652375558515447","0.6343354256670596","0.6332850319325927","0.5778627141720007","0.5581713950564463","0.5033782312727695","0.5439070977291403","0.5445681561748238","0.4920994328705433",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF025_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Defence n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.3251514771123365","0.3367737848353185","0.3487093074960799","0.3266264157346266","0.1902610469292306","0.1587707934143737","0.3240817883905306","0.3816153933857803","0.3894667867966254","0.5240215873495113","0.4193900726434231","0.422152712912887","0.359171307865395","0.1871513916022537","0.1839244312270094","0.07192806667350444","0.02879544321972501","0.02575219470196639","0.02650862234561609","0.02912508977124358","0.03086977750392637","0.02798893471942903","0.02041725876717091","0.0229373684933669","0.02505807674336918","0.02041090323236135","0.01968114727484133","0.01822323462414579","0.01698792991849726",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF0320_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Fire-protection services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.4745619487044459","0.4808065836734938","0.4879589974022327","0.4818800107461505","0.5197909869997423","0.5117384367541458","0.4897450572697438","0.487358850369655","0.4607256941600459","0.4477865418726648","0.4280587388824355","0.3907405622276367","0.3920809103835307","0.4247005860868088","0.4466346061941707","0.4226267025386531","0.4173366976228638","0.3975575132348344","0.3884089448031575","0.3793729641997882","0.3699453814016355","0.336470426433136","0.3613271451538761","0.3621151887393418","0.3693057161959432","0.3162329274133852","0.3280493534244289","0.3248674770612905","0.3198606989746683",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF1080_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","R&D Social protection, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.003674027989969904","0.003287055575145079","0.003217955018839664","0.00254514090182826","0.002741513644513409","0.00232725918685564","0.007727732659088659","0.003800504796460612","0.001228601851093456","0.001132203645695739","0.001733733247802493","0.0004986055664325437","0.0006298488520217361","0.001840369206376171","0.0002730874999658641","0.0002629911030109851","0.001051888336793608","0.0006406018582578704","0.0002561219550301071","0","0","0","0","0","0","0","0.0001813930624409339","0.0001703106039639793","0.0003932391184837329",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF0970_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","R&D Education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.01928864694734199","0.01822821728034998","0.01784502328629268","0.01753319287926134","0.01781983868933716","0.01810090478665498","0.02511513114203814","0.02190879235606706","0.01433368826275698","0.01320904253311696","0.01144263943549645","0.01296374472724613","0.01165220376240212","0.004813273308983833","0.003413593749573301","0.002103928824087881","0.001183374378892809","0.001921805574773611","0.002433158572786018","0.002240391520864891","0.1467236835146779","0.04813614203901802","0.2041725876717091","0.2224470538539889","0.2490488326109531","0.2305978489629447","0.2279203829570334","0.2410746599110127","0.2327975581423699",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF0630_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Water supply, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.1031789527183215","0.09801402078614416","0.03276463291909476","0.0328040382902309","0.03207570964080688","0.02378976057674654","0.05192070380325193","0.07153891381572917","0.05897288885248587","0.0620824999056497","0.07923160942457394","0.07661905537513421","0.04172748644644002","0.08394914918315921","0.07769339374028833","0.05509663608080139","0.05180550058708518","0.0489419819709013","0.05160857393856659","0.04655035715574828","0.04538226254561286","0.04487880911908447","0.05425157329562557","0.04928127686198631","0.04858421866399964","0.04163824259401716","0.05024587829613869","0.05449939326847338","0.05355916793748442",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF075_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","R&D Health, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.1895186104826142","0.1804892333988752","0.1725994055559456","0.1815533843304158","0.2165795779165593","0.2166936887316696","0.2866505833230699","0.3085115658303321","0.3186174133835695","0.2809752047401593","0.2784375595970804","0.296836513882841","0.3057916176565529","0.3404683031795917","0.353648312455794","0.4277550290473673","0.2529791449988626","0.1816746870019321","0.1732665025778675","0.1962831904668851","0.4350055897664843","0.4328633524711696","0.4195455001528378","0.3934553555916649","0.3616460420822496","0.2978177569415214","0.2932218854357696","0.2500159666191216","0.3130183383130514",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF0490_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Economic affairs n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.09185069974924759","0.06693640443931797","0.06903976222237824","0.04779209026766398","0.05373366743246281","0.2278128159577577","0.08717848406034393","0.06349078601145964","0.08723073142763535","0.0924632977318187","0.04195634459682033","0.0548466123075798","0.09306016788621151","0.117783629208075","0.1334032437333246","0.05601710494133983","0.03405488490369305","0.01908993537608454","0.03342391513142898","0.008090302714234328","0.0008609101295915719","-0.0130293316797342","-0.001050030450883076","0.009651862979882111","0.01663243521830618","1.422231737230939","0.5576929704746512","0.03746833287207545","0.02949293388627997",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF1090_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Social protection n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.8101231717883637","0.8274415352342475","0.7781600318285005","0.7426155564667788","0.8084723737670042","0.810920534442143","1.057491916067164","1.05922304268414","1.113522811041035","0.985394572970525","0.8585447043117946","0.6771063592153943","0.5323797421713724","0.4548543276989722","0.4612447874423444","0.512832650871421","0.6394166227284143","0.7176022016204665","0.5944590576248787","0.6105066894356827","0.7316506229914659","0.7350714622650045","0.6709694581142853","0.722072902224357","0.7173831927053641","0.6435331001349841","0.7204932440153894","1.207246716198667","1.091395849439752",""
"IMF.STA:GFS_COFOG(11.0.0)","GBR.S13.G2MF.GF092_T.POTO_PT.A","OBS_VALUE","United Kingdom","General government","Expenditure by function","Secondary education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","3.068731878622362","3.125093382260658","3.136628519272625","3.177467019215814","3.467740608945011","3.570274176990647","3.672604946231885","3.970186157667295","3.968588746007044","3.945729705249651","3.781965706756358","4.024079324821582","4.043944554405557","3.826269146918089","3.953487737005814","4.068340868028435","4.179546820207301","4.280629737250742","4.627227300551431","5.061417844220599","5.057232075543634","5.136934656695207","5.220401391640358","5.114351866045768","5.1889915163638","4.533216250344717","4.922554231990843","4.832818853383859","5.015922251907406",""
